Paddock Johnson Partnership Limited,"Paddock Johnson Partnership, Studio 2, The Lyceum, Bath Street, Port Sunlight, Wirral, Merseyside, CH62 4UJ",Tel: 0151 643 1234,www.paddockjohnson.com,"Established for over 30 years, offering full architectural & associated consultancy services, with 18 staff & headquarters in Port Sunlight, Merseyside, the practice is led by Directors Mike Paddock, Eric Johnson, Carl Page and Phil Emslie.  The range & depth of the PJP Team’s skills means that they are engaged to work across a wide range of market sectors and in both the public & private domains. With a reputation for distinctive design, technical innovation & for delivering quality in competed schemes."
Padgett White Architects Ltd,"4 Hunwick Hall Farm, Hunwick, CROOK, County Durham, DL15 0JS",Tel: 01388 665703,www.pw-architects.co.uk,"We undertake new build, extensions and conversions of existing buildings and work for a wide range of clients from private individuals to large companies."
Page Architects,"2 Fearon Street, LONDON, SE10 0RS",Tel: 07575 111 201,www.englisharchitecture.co.uk,
Page Partnership,"18 Middleton Avenue, HOVE, East Sussex, BN3 4PJ",Tel: 01273 424888,www.pagepartnership.net,"Our small practice serves Sussex, Surrey and South London. The major portion of our workload is residential - domestic extensions, new houses, maintenance and refurbishment and similar work. We have considerable experience with Listed Buildings and properties in Conservation Areas.  We have also undertaken a broad selection of projects in the retail, leisure and commercial sectors including interior design and refit projects for shops and pubs."
"Page, Stuart Architects","Forge House, The Green, Langton Green, TUNBRIDGE WELLS, Kent, TN3 0JB",Tel: 01892 862548,www.stuartpage.co.uk,"We aim to provide individual, imaginative, sound and well detailed buildings in materials that enhance their settings and meet our client's needs, programme and budget."
Page\Park Architects,"20 James Morrison Street, GLASGOW, G1 5PE",Tel: 0141 553 5440,www.pagepark.co.uk,
Palladian London,"Studio 10, 92 Lots Road, London, SW10 0QD",Tel: 020 7351 1913,www.palladianlondon.com,"Palladian has been designing properties for private clients, international investors and family trusts since 2005.  It’s team of architects, designers and project managers advise on exceptional design for their client’s property whether owner-occupied, investment or development.  Palladian’s architects often work with clients during the purchase process, in conjunction with property finders and agents in prime London and overseas markets. They also work with clients on recently purchased properties, long held property portfolios, and clients’ own homes.  The team develop a detailed design brief and budget appraisal to consider all design perspectives, any potential design risk elements and cost control for the project. Carefully selected external consultants provide specialist advice whilst ensuring the best professional independent protection for the client.  Projects progress with architectural and design concepts, focusing on strategic goals implemented with exacting attention to detail, to achieve intelligent spaces, complimented by the use of light, texture and colour to enhance the interiors.  The architects are supported by experienced project managers, which allows Palladian to execute a precise delivery, on programme and budget; whilst allowing the designers to focus on their core skills.  Palladian pride themselves on the ability and experience to create spectacularly designed properties with progressive vision, creating distinctive architectural spaces using unique materials, cutting edge technology and lighting. This has led to the development of their reputation as a market leading architectural and design practice."
Palmer Lunn Architects,"219 The Metal Box Factory, 30 Great Guildford Street, London, SE1 0HS",Tel: 020 3735 9550,www.palmerlunn.com,"Palmer Lunn is an architecture and interior design practice based in central London.  Our work encompasses private residences, small housing developments, hotels, offices, restaurants and private members clubs. We operate in an informal studio environment in which ideas are developed and shared openly and with a collective desire to enrich the lives of those who own and occupy the spaces we create.  We spend a lot of our time with clients exploring their requirements and defining how these can be shaped into aesthetically pleasing and functional designs which lift the spirits. We take as much pride in the concrete realisation of a design as we do in the technical processes and collaborations along the way."
Panter Hudspith Architects,"11th Floor, Hannibal House, Elephant & Castle, LONDON, SE1 6TE",Tel: 020 7701 0575,www.panterhudspith.com,
Paolo Cossu Architects Ltd,"25 Hatton Garden, London, EC1N 8BQ",Tel: 0207 112 7533,www.paolocossu.com,
papa architects ltd,"222 Archway Road, Highgate, LONDON, N6 5AX",Tel: 020 8348 8411,www.papaarchitects.co.uk,
Paper House Project,"18 Ashwin Street, London, E8 3DL",Tel: 02079231595,www.paperhouseproject.co.uk,"Paper House Project is a young, vibrant award-winning architecture practice that is passionate about exceptional design.  We are founded on the belief that our collaborative nature and the journey we take with our clients is reflected in every project by creating exciting, functional, modern spaces.  Influenced by everyday living, we blend clever design with commercial awareness, working closely and openly with clients and contractors towards a common goal; to improve the places we eat, sleep, work and play.  Experimental, committed and enthusiastic to the core, we feel it is crucial to delve into the detail from the start in order to deliver in the end. Our hands-on approach to design, working within budgets, pushing boundaries and creating the unexpected - creates remarkable spaces."
Paper Project Architecture & Design,"The Sawmills, Duntshill Road, London, SW18 4QL",Tel: 020 8947 0420,www.paperproject.co.uk,"Paper Project architecture and design, formed in 2004, is an award winning architectural practice based in south west London. We are a small design led practice working across an array of project types.  We design all scales of project from bespoke private houses and affordable housing through to commercial and community projects. We believe in a sustainable approach to living and we are experienced in designing low energy buildings."
Parashoot Architects,"51 Joy Lane, Whitstable, Kent, CT5 4DE",,www.parashoot-architects.co.uk,
Pardini Hall Architecture ltd,"11 Rutland Mews South, LONDON, SW7 1NZ",Tel: 0207 2434 205,www.pardinihallarchitecture.com,"Pardini Hall architecture is an international integrated architecture, landscape, interior, branding and design firm."
Pardon Chambers Architects,"Eagle House, 163 City Road, London, EC1V 1NR",Tel: 020 7096 1388,www.pardonchambers.com,"Pardon Chambers Architects, a RIBA Chartered Practice, was established in 2016 by Roman Pardon and Nicola Chambers. The practice is committed to the production of an architecture for our time: designs whose execution reflect their interest in the relationship between ideas, culture and the process of construction. Knowledge of materials and technology allows the making of buildings that are responsive to the clients' brief, the demands of the site and today's environmental criteria. Roman and Nicola's extensive experience with private and commercial clients and contractors has taught the importance of clear communication between all parties for the delivery of successful projects. The practice aims to exceed the expectations of all clients."
"Pareas, Yiannis","82 Mill Lane, Hampstead, LONDON, NW6 1NL",Tel: 020 7431 5022,www.architectslondon.info,"A high quality Professional Service providing innovative, cost-effective, practical architectural solutions to suit listed buildings or newbuilt, blending originality, modern technology with the original."
PARKdesigned,"Unit 13 Carlton Mills Trading Estate, Pickering Street, Leeds, West Yorkshire, LS12 2QG",Tel: 0113 8198057,www.parkdesigned.com,"Founded in 2011, we are an ambitious design led practice with a strong knowledge of construction. We combine creativity, with hard work and a professional approach. Our ethos remains the same no matter the size or scale of project; to create exciting spaces that please, on budget and on time."
Parkes Lees Architects Ltd,"4 Broad Street, LAUNCESTON, Cornwall, PL15 8AD",Tel: 01566 772035,www.parkeslees.co.uk,"We carry out a wide variety of private and public sector work and community projects in the South West of England, particularly in architectural conservation."
Parkes Poole Architects,"The Drawing Room, 2 Stockaway, Weedon, AYLESBURY, Buckinghamshire, HP22 4NL",Tel: 07510 00 7411,www.parkespoolearchitects.com,
"Parkinson, Dodson & Associates","Police House, Ketton Road, North Luffenham, OAKHAM, Rutland, LE15 8JY",Tel: 0116 2598403,www.dodsonarchitects.co.uk,"A well established practice with a broad range of experience, in particular with Grade Listed Buildings but also we presently cover warehouses and one-off houses. The practice is committed to good design, together with a practical approach to architecture and conservation. Our principal is accredited in conservation and appointed architect to over 80 churches."
Parry Davies Architects,"Studio 55:20, North Wales Business Park, Abergele, Conwy, LL22 8LJ",Tel: 01745 585517,www.parrydaviesarchitects.co.uk,"We are passionate about the design and enhancement of buildings and provide a wide ranges of services from residential and commercial customers across North Wales and Cheshire. We offer services from inception to completion on a variety of building types. These include extensions, apartments, barn conversions, nursing homes, hotel extensions and sports and leisure facilities."
Parsons & Whittley Ltd,"1 London Street, SWAFFHAM, Norfolk, PE37 7DD",Tel: 01760 722000,www.parsonswhittley.co.uk,
Pascall + Watson Limited,"Pascall + Watson Limited, The Warehouses, 10 Black Friars Lane, LONDON, EC4V 6ER",Tel: 020 3837 2500,www.pascalls.co.uk,"With over 60 years’ experience, we are an award-winning international design practice with offices in the UK, Ireland and the Middle East. Our geographic reach spreads across the globe.  We are market leaders in the field of transportation design, in particular airport terminal facilities and rail stations. Our expertise covers a broad cross-section of building typologies including higher education, workplace, commercial, hospitality and leisure.  Our core values of Collaboration, Innovation, Professionalism and Enjoyment ensure we create environments where individuals flourish and teams succeed.  The combination of our design-focused studios along with an unparalleled reputation for delivery has resulted in a customer-focused architectural practice that adds real value to every project."
Patalab Architecture,"15 Garrett Street, LONDON, EC1Y 0TY",Tel: 020 7253 2036,www.patalab.com,"'Patalab is a London-based architectural studio founded in 2008 designing distinctive contemporary spaces for a wide range of private, public and corporate clients. The studio’s completed work includes a number of acclaimed award-winning schemes: Cascade House in Hampstead; The Gables in Primrose Hill; and Marconi House in central London.   The studio enjoys transforming existing buildings for new uses in a way that respectfully juxtaposes traditional architectural styles with modern design interventions. ‘Patalab also designs innovative, site-specific new build projects of all scales across multiple sectors. The architects are known for their refined, striking exteriors and beautifully proportioned, crafted interiors characterised by rich materiality and attention to detail with exceptional levels of workmanship."
Patrick Bradley Architects,"30 Gortinure Road, MAGHERA, BT46 5PA",Tel: 028 7940 1814,www.pb-architects.com/,"Practice  Patrick Bradley Architects are a vibrant multi award winning design led practice creating architecture throughout the UK and Ireland.   Patrick Bradley established the practice in 2008 and has gained publicity with his ‘Grillagh Water House’ after appearing on Channel 4’s Grand Designs and House of the Year.    Since the practice was established, it has grown to be one of most highly recognised Architectural practices operating throughout UK and Ireland, winning prestigious architectural awards both regionally and nationally.   Patrick Bradley Architects work closely with all clients to design exceptional buildings, anything from small renovations to one off bespoke homes, housing developments, commercial and conservation projects.   Our approach to each project is unique and is informed by context, siting and a clear understanding of the clients brief and ambitions. Our bespoke projects reflect our extensive experience in creating architecture that meets the needs of our clients.   The practice is registered with the Royal Institute of British Architects, The Royal Institute of the Architects of Ireland and the Architects Registration Board. Patrick is also a Conservation Registrant on the Conservation Register complied by the Royal Institute of British Architects."
Patrick Crowe Architects,"147 Little Ilford Lane, Manor Park, LONDON, E12 5PJ",,www.patrickcrowearchitects.com,
Patrick Lewis Architects Limited,"Studio 51, Hackney Downs Studios, Amhurst Terrace, LONDON, E8 2BT",Tel: 020 3095 9707,www.patricklewisarchitects.com,
Patrick Wilson | Architect,"4 Elmfield Road, Wigan, WN1 2RG",Tel: 07411978923,www.pw-a.com,
Patrick Wilson Architects Ltd,"Post Office Chambers, 11 North Street, Pewsey, Wiltshire, SN9 5ET",Tel: 01672 562178,www.pwarchitects.co.uk,"Experience gained from a wide range of project types and sizes, contributes to all commissions to give appropriate technological solutions to design requirements."
Pattern Design,"22-25 Eastcastle Street, London, W1W 8DF",Tel: +44 20 7993 9400,www.pattern-architects.com,"Pattern is an architecture and urban design practice, first established in London and now with a second studio in Edinburgh. Pattern boasts an international portfolio of complex projects across sports infrastructure, sports masterplanning, transport, cultural, commercial, residential, and urban design sectors.   The practice was founded in 2009 by the stadia design architects of the acclaimed City of Manchester Stadium, (now the Etihad), and the Kensington Oval cricket ground in Barbados - Dipesh Patel and Lindsay Johnston.   Pattern continues to apply its exceptional sports expertise in designing and masterplanning world-class venues for global sports tournaments. Pattern’s designers have worked on FIFA World Cup Qatar 2022, Lima PanAmerican Games 2019, Rio Olympics 2016, Baku European Games 2015, London Olympics 2012, Copa America Venezuela 2007, ICC Cricket World Cup West Indies 2007 and Manchester Commonwealth Games 2002. The key to all successful sports venues is to design with legacy in mind, something we at Pattern believe sets us apart.   From the outset, Pattern has adopted a parametric design methodology. Integrating and developing in-house computational processes has made us leaders in Building Information Modelling (BIM). Partnerships are the cornerstone of our success, and we aim to work with the world's best to produce the highest quality of designs.  Pattern is a pioneering practice that equally prioritizes design alongside clients’ long-term investment objectives. At Pattern, we pride ourselves on our ability to produce creative solutions that are tailored to the culture and needs of all involved."
Patterson Design,"Suva House, Queens Square, ATTLEBOROUGH, Norfolk, NR17 2AE",Tel: 01953 456722,www.pdarchitectural.com,
Paul Archer Design,"103 Farringdon Road, London, EC1R 3BS",Tel: 020 3668 2668,www.paularcherdesign.co.uk,"Paul Archer Design is an award-winning London-based architectural practice renowned for high quality projects in the private residential sector. The pursuit of innovation in residential design has underpinned the work since the practice was founded in 1999 by director Paul Archer.   Projects to date include new-build, extensions, renovation and remodelling, including the renovation of historic listed buildings. It's our ambition of the practice to apply green solutions to a Modernist aesthetic in all projects. We have worked nationally and with most of the London Boroughs, and are highly successful at achieving planning permission. Our designs are contemporary, easy to maintain, practical to build, and make great places to live."
Paul Bancroft Architects,"The Coach House, 80 South Road, Oundle, PETERBOROUGH, Northamptonshire, PE8 4BP",Tel: 01832 272112,www.paulbancroftarchitects.com,
Paul Butler Architects Ltd,"Unit 1, Westfield House, Millfield Lane, Nether Poppleton, York, North Yorkshire, YO26 6GA",Tel: 01904 790244,www.pb-architects.co.uk,Unique designs for unique people
Paul Cashin Architects,"Suite 11, Talbot House, Staple Gardens, WINCHESTER, Hampshire, SO23 8SR",Tel: 01962 807 077,www.paulcashinarchitects.co.uk,"PCA is a Hampshire based architectural studio founded by Paul Cashin in 2012.  After a period of working for award winning architects on the south coast, Paul formed the practice to focus on projects that concern the connections between place, narrative, materiality, and client requirement.   The practice is centred on design as a process, which it holds key to the success of rigorous and considered work.  PCA undertakes work for private, commercial and public sector clients, with current projects in the UK, France, and the USA.  Paul is an RIBA Chartered Architect registered with the ARB."
Paul Evans Design Associates,"9 Dalmeny Road, Tufnell Park, LONDON, N7 0HG",Tel: 020 7607 8002,www.paulevansdesignassociates.co.uk,Enormous breadth of experience on large and small projects applied personally by Principals backed by the latest in IT/CAD. Hands-on flexible committed service.
Paul Grout Associates,"1 Angel Yard, Highgate, KENDAL, Cumbria, LA9 4DA",Tel: 01539 741199,,"A small Lake District practice established in 1987 and concentrating on design quality and attention to detail - a committed, personal service."
Paul Humphries Architects Ltd,"Flat 4, 49a Salterton Road, EXMOUTH, Devon, EX8 2EF",Tel: 01395 276598,www.paulhumphriesarchitects.co.uk,"Award winning practice with over Eighty years of  Local, Regional, National, and International experience. Expertise in Self- Build, Energy- Efficient, Environmentally Conscious, and Sustainable  Design."
Paul Jeffries Architect,"The Studio, Market Place Gallery, Colyton, Devon, EX24 6JS",Tel: 01297 553506,www.pjeffries.com,
Paul Keegan Associates,"9 Tithebarn Road, Crosby, LIVERPOOL, Merseyside, L23 2RY",Tel: 0151 932 0245,www.paulkeeganassociates.co.uk,"Continually striving to provide creative design coupled with sound technical detail, practical knowledge and professional service within a cost effective framework."
Paul McAlister Architects,"The Barn Studio, 64a Drumnacanvy Road, Portadown, CRAIGAVON, County Armagh, BT63 5LY",Tel:  (028) 3835 5111,www.pmcarchitects.com,"The goal of the practice is to provide the highest standard of architectural service, both in terms of quality of design and on site execution.  This ethos is combined with an understanding of and respect for sustainability, ecology, the environment and architectural heritage to create the optimum solution which is reflected in the quality of the practices’ architectural drawings and completed works."
Paul Mitchell & Co,"Sailing House, 1 Woods Close, Sturmer, HAVERHILL, Suffolk, CB9 7ZH",Tel: 01440 709355,www.paulmitchellarchitect.co.uk,"The practice prides itself on its personal and committed approach to its clients and their varied projects,in the uk and abroad, since 1984."
Paul Monaghan C.A. Ltd,"11 Church Place, Lurgan, County Armagh, BT66 6EY",Tel: 028 3832 1105,,This practice is involved in major commercial and industrial projects worldwide.
Paul Murphy Architects,"The Foundry, 7 Glenthorne Mews, 115a Glenthorne Road, LONDON, W6 0LJ",Tel: 020 8846 2520,www.paulmurphyarchitects.co.uk,"Paul Murphy Architects  is an architectural practice offering services in architecture, interior design, urban design and masterplanning.    The company commenced trading in December 2007, following the acquisition of the ongoing business of Todd Architect’s London office, where Paul Murphy had been involved since 1988 and equity director in 2000.  Continuing the principle that good design can make a difference, irrespective of size or budget, the practice has experience of a wide range of commissions in both the private and public sectors.   Many commissions have been the result of either recommendation or repeat business and we have experience in the following areas: Healthcare,Education, Pharmaceutical,Residential, Commercial,Retail,Listed Buildings and Masterplanning.  The practice operates its own in-house Quality Assurance policy and environmental policy"
Paul R Slater Chartered Practice,"Bracken, 44 Deepdene Avenue, DORKING, Surrey, RH5 4AE",Tel: 01306 876468,www.paulrslaterarchitect.co.uk,"With over 20 years experience working on major, minor, and listed refurbishment projects in the Residential, Leisure, Education, Retail and Health sectors, I am now fluent in many areas of design, technical detail and project administration.  Entering my fifth year in Sole Practice, I have been constantly busy, and enjoyed full patronage translating early client breifs to preliminary drawings, production information, and finally into the built 'reality'.  I always aim to bring an unexpected 'delight' to all projects."
Paul Scott Architect,"31 Rothesay Road, DORCHESTER, Dorset, DT1 2DX",Tel: 01305 267479,www.paulscottarchitect.co.uk,"We are small, fast on our feet, specializing in schools, houses, and low-energy design. Every client gets Paul Scott looking after their project."
Paul Stevens Architecture,"108a Fisherton Street, SALISBURY, Wiltshire, SP2 7QY",Tel: 01722 349384,www.paulstevensarchitecture.co.uk,
Paul Testa Architecture,"283 Glossop Road, Sheffield, S10 2HB",Tel: 0114 442 0123,www.paultestaarchitecture.co.uk,"We are active outdoor people with a passion for Architecture and the built environment. We're especially interested in the way buildings are made; the nuts and bolts of the process and we're passionate about making our cities even better places in which to live.  We take our values of good design and fundamental sustainability to offer clients good value, healthy, flexible and useful buildings. Architecture is about people, and we aim to create buildings in which, above all, people enjoy living and working.  We can provide a full range of services for clients at all stages in the construction process and beyond. Our work is with new and existing buildings in a range of contexts. We primarily work in and around Sheffield but are happy to work further afield."
Paul Vick Architects Ltd,"80-82 Chiswick High Road, LONDON, W4 1SY",Tel: 02079936573,www.paulvick.co.uk,"We see architecture adding value to your investment by translating knowledge into physical buildings in six distinct, measurable ways – economic, use, social, image, environmental and cultural. Done well, the results are inspirational.  Our initial input is often strategic and is a review with the client about whether the aims of the project align with their wider intentions.  Our research background and work on buildings in private, cultural and commercial sectors gives us unprecedented experience. We do not assume that because it has been done one way before that it will suit your project this time.  From an outline brief, feasibility studies follow, more design, tender and a presence on site. A pragmatic approach and strong industry links give us the tools to innovate to the benefit of any project, large or small."
Paul Vonberg Architects,"Hill Farm House, Monewden, WOODBRIDGE, Suffolk, IP13 7DJ",Tel: 01473 737500,www.paulvonbergarchitects.com,"Architecture, Design and Historic Buildings Advice. Clients include Reform Club, Oxford and Cambridge Club, London Library, St George's Hanover Square and Leighton House Museum"
Paul Way Architect,"27 Rheidol Mews, LONDON, N1 8NU",Tel: 020 7226 2302,www.paulwayarchitect.co.uk,"Paul Way Architect is a small practice London based in Islington N1 and Chiswick W4. Areas covered include Greater London and Home Counties.  Extensive experience is offered for residential new build, extensions, lofts, refurbishment. Also for the alteration and refurbishment of central London apartments and mansion block flats.  Drawings and  applications are made for Planning Permission, including Change of Use to Residential.  The practice has completed many fitting out and construction management projects working with interior designers. These include food court units in shopping malls and also restaurants.  Paul Way is an experienced party wall surveyor and accepts appointments under the Party Wall etc. Act 1996.  A personal service is offered, backed up by a Degree and Diploma in Architecture and a Masters Degree in Industrial Design from the Royal  College of Art."
Paul Wiggins Architects,"26 Richmond Park Road, LONDON, SW14 8JT",Tel: 020 8878 4850,www.paulwigginsarchitects.com,"My designs, my work, is all about you, the client - an ability to enhance and revitalise the quality of life and environment of any given project. It is not about the creation of an image or design that simply looks good in  photographs or the pages of a magazine.   Architecture is about people, space and feeling - the senses - it is important not to lose the understanding of that order.  I get a buzz out of what my designs do for my clients......as much as I get a buzz out of what they do for me."
Pawlik + Wiedmer,"Unit B.106, 8-12 Creekside, LONDON, SE8 3DX",Tel: 02075393505,www.pawlikwiedmer.com,
PCA Architects,"9 High Street, Eynsham, Witney, Oxford, Oxfordshire, OX29 4HA",Tel: 01865 882646,www.pca-architects.com,"PCA Architects have many years experience in Architecture in both the Private and Public areas of building design, procurement and implementation. Our aim is to provide a quality architectural service, to promote and execute good quality design work that will provide a positive contribution for the building users in some way, be it through the spatial design, textures, colours, finishes, or in the design or selection of furniture, fittings and furnishing of the building."
PCP Architects,"Unit 3b, Mercury Court, Manse Lane, Knaresborough, North Yorkshire, HG5 8LF",Tel: 01423 869939,www.pcparchitects.co.uk,"A design oriented practice heavily involved in commercial work, Design and Build and traditional procurement of both owner occupied and speculative projects."
PCPT Architects,"14 Hylton Street, Jewellery Quarter, Birmingham, B18 6HN",Tel: 0121 523 9335,www.PCPTArchitects.co.uk,"PCPT Architects was established as a partnership in 1959, incorporated as a private limited company in 1987, based in the West Midlands for nearly 50 years.  Over many years PCPT has gained wide experience in most aspects of building and environmental design and gained design recognition including numerous Awards.  In 2004 PCPT worked alongside MJP Architects on the Coventry Phoenix Initiative that was short listed for the Stirling Prize.  PCPT offer a client orientated service and are proud of having established long standing and loyal working relations with highly regarded clients such as the Royal Bank of Scotland Group who have been our clients for over 30 years.    Quarter Consultants is an independent landscape design practice which has grown out of PCPT Landscape Architects, who provided landscape design services for over 40 years nationally, especially over the West Midlands.  PCPT specialise in contextural design, historic buildings with staff AABC accredited."
PDG Architects Ltd,"Toll Bar House, Shrewsbury Avenue, PETERBOROUGH, Cambridgeshire, PE2 7BX",Tel: 01733 371000,www.pdgarchitects.co.uk,"We are a small medium sized Architecural practice offering varying services to a wide range of clients in both the Private and Public sectors. Our works range from small scale domestic extensions to large scale education, commercial and industrial projects. We pride ourselves on our professional and personalised approach, irrespective of size and nature of your project."
pdp architecture llp,"2 Beechworth Road, HAVANT, Hampshire, PO9 1AX",Tel: 023 9248 1100,www.pdp-architects.co.uk,The Partners have direct involvement with every project and the Practice has an established reputation for producing practical design solutions for new and refurbisment schemes.
pdp Green Consulting,"Unit 3 Calenick House,, Truro Technology Park, Heron Way,, Newham, TRURO, Cornwall, TR1 2XN",Tel: 01872 265400,www.pdpgreen.co.uk,"pdp Green Consulting is a multidisciplinary company offering construction design services including architecture, structural engineering and civil engineering. The practice was formed in 2004 by the amalgamation of the Philip Desmonde Partnership (Structural, Civil, Water and Environmental Engineers) with the Helston office of Barlow Schofield Partnership (Chartered Architects) under the direction of Roger Green to form a new, multidisciplinary building design consultancy. Working together our design team will respond to our clients quality, programme and budget requirements, whilst striving to achieve the most sustainable design solutions. We have the experience and expertise to undertake a wide range of projects from initial concept and brief development through to the final detailed design and contract management. Our multidisciplinary capabilities enable us to draw upon a diverse range of experience to overcome technical, environmental and legislative issues for any size project. We now offer BREEAM and Code for Sustainable Homes Assessments"
PDP London LLP,"178 Ebury Street, LONDON, SW1W 8UP",Tel: 020 7730 1178,pdplondon.com/,"PDP London is a 120 strong London based international Practice known for skilful integration of contemporary architecture within historic environments and expertise through the whole spectrum of residential, commercial, civic and mixed-use projects. The Practice has a fundamental urban design approach that forms the underlying basis both in masterplanning and building design, with the objective to maximise the synergy between the public realm and architecture, to create vibrant people orientated environments.   PDP London has a reputation for identifying possibilities through skilful masterplanning to maximise site potential and value. Their extensive experience and track record for obtaining planning consents equips them with the ability to make realistic and accurate assessments for consentable solutions. PDP London is experienced in managing the delivery of high quality projects on programme and to budget, taking a practical, pragmatic approach to issues on site, whilst maintaining the overriding importance of design quality.   The Practice sees each project as a new challenge and approaches it with an open mind, intellectual rigour and enthusiasm to ensure an exceptional design solution. PDP London has offices in Belgravia and Hong Kong, and is currently collaborating with other architectural practices and designers worldwide."
Peak Architects,"Broom Hall, 8-10 Broomhall Road, Sheffield, South Yorkshire, S10 2DR",Tel: 01433 424 442,peakarchitects.co.uk/,
Pearce Bottomley Architects,"Roman Ridge, Main Street North, Aberford, LEEDS, West Yorkshire, LS25 3AW",Tel: 0113 281 2000,www.pbarchitects.co.uk,Our underlying principle is personal service from the start to finish on every project which ensures consistency and commitment in delivering solutions to our clients.
Pedder & Scampton Architects,"United House, North Road, LONDON, N7 9DP",Tel: 020 7607 4156,www.pedderscampton.com,We delight in working closely with our clients to tailor individual and contemporary solutions to a wide range of project types and budgets.
PEEK Architecture and Design Ltd,"Realise Studios, 2nd Floor, 12-13 Poland Street, LONDON, W1F 8QB",Tel: 07919 385927,www.peekarchitecture.co.uk,"Peek Architecture + Design was formed by Georgina Turvey, a chartered Architect with the ARB and registered member of the RIBA. We are a dynamic and innovative London based practice creating inspired homes and spaces, ranging from large city houses and apartments, to extensions, basements, roof conversions, remodelling / refurbishments and interiors. Our design concepts are shaped around the client’s specific needs and the way they live day to day, with the aim of creating a haven that can be functional and uplifting. Each project is approached as a unique piece of design blending together traditional materials and modern technologies to create a comfortable, stylish home that meets the needs of contemporary living."
Peel Design Partnership Ltd,"Hilps Ford, New Barn Lane, Rossendale, Lancashire, BB4 6HT",Tel: 01706 218 170,www.peeldesigns.co.uk,
Pegasus Group Architects,"Pegasus House, Querns Business Centre, Whitworth Road, CIRENCESTER, Gloucestershire, GL7 1RT",Tel: 01285 641 717,www.pegasuspg.co.uk,"Architecture expertise is a very important element of the growth of Pegasus Group and our team is dedicated to making a positive contribution to the built environment.  We take on a wide range of projects across all sectors from single bespoke dwellings to large mixed used developments.    As well as designing new buildings, we enjoy bringing new life to existing ones - whether that is remodelling/conversions or finding innovative ways to adapt listed structures in conversation areas.  Working with other disciplines within Pegasus, we can provide a full service from concept design, gaining permissions and overseeing construction to completion.  We can also offer specific elements such as economic feasibility studies, planning and building regulations application."
Pegley D'Arcy Limited,"78 York Street, London, W1H 1DP",Tel: 0207 112 7560,www.pegley-darcy.com,"Professional expertise and experience to cover London and the South East for all types of residential, commercial and planning projects."
Pell-Stevens Architects,"Stable Studios, Godshill Wood Farm, Woodgreen Road, Godshill, FORDINGBRIDGE, Hampshire, SP6 2LP",Tel: 01425 650441,www.pell-stevens.com,"The New Forest has been the home of Pell-Stevens Architects since 1992. Our passion and core activity is architecture. Each of our projects is unique; every client has a different site, brief and budget and our job is to understand their needs and aspirations  and use our experience and expertise to interpret them into a successful project."
Pembroke Design Ltd,"5 Picton Place, HAVERFORDWEST, Dyfed, SA61 2LE",Tel: 01437 764135,www.pembrokedesign.co.uk,"PDL are Architects & Surveyors based in West Wales.  Originally founded as a practice of architects in Pembrokeshire almost 50 years ago, PDL now also offers amongst other construction disciplines, building and quantity surveying and as such is unique in West Wales.  With over 50 awards for our work to date the practice has an excellent track record of successfully delivering a wide range of private and public sector commissions with respect function, cost, quality and time whilst creating buildings of striking aesthetics but with a pragmatic and sustainable approach to construction.  Our professional ethic is to encourage a team approach to problem solving on every project, large or small, and to involve the client in the process wherever possible and our modus operandi is always flexible and analysis based."
Penoyre & Prasad LLP,"Penoyre & Prasad LLP, Discovery House, 28-42 Banner Street, LONDON, EC1Y 8QE",Tel: 020 7250 3477,www.penoyreprasad.com,"Penoyre & Prasad is a RIBA chartered architectural practice with over 25 years specialising in the design and realisation of buildings for Higher Education, Civic, Health and Residential.   Our distinctive, collaborative design approach results in functional, beautiful and sustainable low energy buildings. Our work has received wide recognition with over 80 design awards as well as numerous publications and competition wins.   As a practice of 37 people we have delivered over 120 schemes. Whatever the project, we bring to bear high ambition and fresh ideas focused on the people who use, operate and experience these buildings and neighbourhoods. The breadth of our work ensures cross-fertilisation of ideas across projects in different sectors.   Our work is underpinned by the belief that design adds value and can directly reflect and support the future needs of our clients. We provide a holistic design service, engaging with our clients to develop buildings that respond to their specific cultural, environmental and planning contexts."
Pentan Partnership Ltd,"22 Cathedral Road, CARDIFF, South Glamorgan, CF11 9LJ",Tel: 029 20309010,www.pentan.co.uk,"Wide expertise in Private and Public sector Housing; Healthcare, Sheltered and Special Needs Accommodation, Commercial and Education; New Build and Refurbishment. Facilities Management, Building Surveying and Energy Assessors."
Pentangle Design Group,"Suite 1, 21 Bancroft, HITCHIN, Hertfordshire, SG5 1JW",Tel: 01462 431133,www.pentangledesign.co.uk,We are committed to high quality design.  Our versatile approach enables us to tackle sensitive conservation work and commercial projects with equal vigour and enthusiasm.
Pentargon Architecture,"Tremaine Chapel, Tremaine, Launceston, Cornwall, PL15 8SA",Tel: 01566 781 891,www.pentargon.com,
